,date,quantidade,isPartial,habilidades
39,2022-09-11,29,False,Extração de Dados
40,2022-09-18,74,False,Extração de Dados
41,2022-09-25,22,False,Extração de Dados
42,2022-10-02,31,False,Extração de Dados
43,2022-10-09,0,False,Extração de Dados
44,2022-10-16,43,False,Extração de Dados
45,2022-10-23,50,False,Extração de Dados
46,2022-10-30,78,False,Extração de Dados
47,2022-11-06,30,False,Extração de Dados
48,2022-11-13,48,False,Extração de Dados
49,2022-11-20,10,False,Extração de Dados
50,2022-11-27,20,False,Extração de Dados
0,2021-12-12,55,False,Machine Learning
1,2021-12-19,43,False,Machine Learning
2,2021-12-26,46,False,Machine Learning
3,2022-01-02,55,False,Machine Learning
4,2022-01-09,66,False,Machine Learning
5,2022-01-16,75,False,Machine Learning
6,2022-01-23,68,False,Machine Learning
7,2022-01-30,89,False,Machine Learning
8,2022-02-06,79,False,Machine Learning
9,2022-02-13,96,False,Machine Learning
10,2022-02-20,79,False,Machine Learning
11,2022-02-27,77,False,Machine Learning
12,2022-03-06,74,False,Machine Learning
13,2022-03-13,84,False,Machine Learning
14,2022-03-20,87,False,Machine Learning
15,2022-03-27,96,False,Machine Learning
16,2022-04-03,100,False,Machine Learning
17,2022-04-10,77,False,Machine Learning
18,2022-04-17,90,False,Machine Learning
19,2022-04-24,99,False,Machine Learning
20,2022-05-01,82,False,Machine Learning
21,2022-05-08,83,False,Machine Learning
22,2022-05-15,94,False,Machine Learning
23,2022-05-22,95,False,Machine Learning
24,2022-05-29,91,False,Machine Learning
25,2022-06-05,84,False,Machine Learning
26,2022-06-12,95,False,Machine Learning
27,2022-06-19,95,False,Machine Learning
28,2022-06-26,99,False,Machine Learning
29,2022-07-03,85,False,Machine Learning
30,2022-07-10,91,False,Machine Learning
31,2022-07-17,76,False,Machine Learning
32,2022-07-24,81,False,Machine Learning
33,2022-07-31,72,False,Machine Learning
34,2022-08-07,73,False,Machine Learning
35,2022-08-14,90,False,Machine Learning
36,2022-08-21,74,False,Machine Learning
37,2022-08-28,79,False,Machine Learning
38,2022-09-04,73,False,Machine Learning
39,2022-09-11,86,False,Machine Learning
40,2022-09-18,81,False,Machine Learning
41,2022-09-25,80,False,Machine Learning
42,2022-10-02,77,False,Machine Learning
43,2022-10-09,68,False,Machine Learning
44,2022-10-16,98,False,Machine Learning
45,2022-10-23,96,False,Machine Learning
46,2022-10-30,80,False,Machine Learning
47,2022-11-06,82,False,Machine Learning
48,2022-11-13,90,False,Machine Learning
49,2022-11-20,78,False,Machine Learning
50,2022-11-27,74,False,Machine Learning
0,2021-12-12,46,False,Indicadores
1,2021-12-19,28,False,Indicadores
2,2021-12-26,27,False,Indicadores
3,2022-01-02,38,False,Indicadores
4,2022-01-09,42,False,Indicadores
5,2022-01-16,41,False,Indicadores
6,2022-01-23,42,False,Indicadores
7,2022-01-30,45,False,Indicadores
8,2022-02-06,52,False,Indicadores
9,2022-02-13,64,False,Indicadores
10,2022-02-20,62,False,Indicadores
11,2022-02-27,54,False,Indicadores
12,2022-03-06,69,False,Indicadores
13,2022-03-13,71,False,Indicadores
14,2022-03-20,77,False,Indicadores
15,2022-03-27,87,False,Indicadores
16,2022-04-03,93,False,Indicadores
17,2022-04-10,69,False,Indicadores
18,2022-04-17,69,False,Indicadores
19,2022-04-24,91,False,Indicadores
20,2022-05-01,100,False,Indicadores
21,2022-05-08,89,False,Indicadores
22,2022-05-15,83,False,Indicadores
23,2022-05-22,84,False,Indicadores
24,2022-05-29,100,False,Indicadores
25,2022-06-05,94,False,Indicadores
26,2022-06-12,73,False,Indicadores
27,2022-06-19,77,False,Indicadores
28,2022-06-26,69,False,Indicadores
29,2022-07-03,61,False,Indicadores
30,2022-07-10,48,False,Indicadores
31,2022-07-17,53,False,Indicadores
32,2022-07-24,51,False,Indicadores
33,2022-07-31,56,False,Indicadores
34,2022-08-07,77,False,Indicadores
35,2022-08-14,71,False,Indicadores
36,2022-08-21,78,False,Indicadores
37,2022-08-28,85,False,Indicadores
38,2022-09-04,66,False,Indicadores
39,2022-09-11,72,False,Indicadores
40,2022-09-18,79,False,Indicadores
41,2022-09-25,89,False,Indicadores
42,2022-10-02,61,False,Indicadores
43,2022-10-09,64,False,Indicadores
44,2022-10-16,75,False,Indicadores
45,2022-10-23,77,False,Indicadores
46,2022-10-30,76,False,Indicadores
47,2022-11-06,98,False,Indicadores
48,2022-11-13,86,False,Indicadores
49,2022-11-20,85,False,Indicadores
50,2022-11-27,81,False,Indicadores
0,2021-12-12,80,False,Dashboards
1,2021-12-19,37,False,Dashboards
2,2021-12-26,27,False,Dashboards
3,2022-01-02,98,False,Dashboards
4,2022-01-09,64,False,Dashboards
5,2022-01-16,80,False,Dashboards
6,2022-01-23,56,False,Dashboards
7,2022-01-30,86,False,Dashboards
8,2022-02-06,61,False,Dashboards
9,2022-02-13,62,False,Dashboards
10,2022-02-20,75,False,Dashboards
11,2022-02-27,54,False,Dashboards
12,2022-03-06,78,False,Dashboards
13,2022-03-13,59,False,Dashboards
14,2022-03-20,100,False,Dashboards
15,2022-03-27,95,False,Dashboards
16,2022-04-03,84,False,Dashboards
17,2022-04-10,82,False,Dashboards
18,2022-04-17,76,False,Dashboards
19,2022-04-24,83,False,Dashboards
20,2022-05-01,76,False,Dashboards
21,2022-05-08,82,False,Dashboards
22,2022-05-15,87,False,Dashboards
23,2022-05-22,81,False,Dashboards
24,2022-05-29,78,False,Dashboards
25,2022-06-05,92,False,Dashboards
26,2022-06-12,90,False,Dashboards
27,2022-06-19,64,False,Dashboards
28,2022-06-26,79,False,Dashboards
29,2022-07-03,89,False,Dashboards
30,2022-07-10,91,False,Dashboards
31,2022-07-17,60,False,Dashboards
32,2022-07-24,87,False,Dashboards
33,2022-07-31,56,False,Dashboards
34,2022-08-07,84,False,Dashboards
35,2022-08-14,71,False,Dashboards
36,2022-08-21,78,False,Dashboards
37,2022-08-28,57,False,Dashboards
38,2022-09-04,67,False,Dashboards
39,2022-09-11,89,False,Dashboards
40,2022-09-18,84,False,Dashboards
41,2022-09-25,80,False,Dashboards
42,2022-10-02,90,False,Dashboards
43,2022-10-09,67,False,Dashboards
44,2022-10-16,69,False,Dashboards
45,2022-10-23,85,False,Dashboards
46,2022-10-30,24,False,Dashboards
47,2022-11-06,80,False,Dashboards
48,2022-11-13,68,False,Dashboards
49,2022-11-20,58,False,Dashboards
50,2022-11-27,59,False,Dashboards
0,2021-12-12,60,False,Logística
1,2021-12-19,49,False,Logística
2,2021-12-26,47,False,Logística
3,2022-01-02,71,False,Logística
4,2022-01-09,75,False,Logística
5,2022-01-16,66,False,Logística
6,2022-01-23,70,False,Logística
7,2022-01-30,71,False,Logística
8,2022-02-06,82,False,Logística
9,2022-02-13,95,False,Logística
10,2022-02-20,97,False,Logística
11,2022-02-27,77,False,Logística
12,2022-03-06,91,False,Logística
13,2022-03-13,97,False,Logística
14,2022-03-20,100,False,Logística
15,2022-03-27,100,False,Logística
16,2022-04-03,98,False,Logística
17,2022-04-10,83,False,Logística
18,2022-04-17,85,False,Logística
19,2022-04-24,96,False,Logística
20,2022-05-01,94,False,Logística
21,2022-05-08,89,False,Logística
22,2022-05-15,90,False,Logística
23,2022-05-22,94,False,Logística
24,2022-05-29,92,False,Logística
25,2022-06-05,97,False,Logística
26,2022-06-12,83,False,Logística
27,2022-06-19,88,False,Logística
28,2022-06-26,86,False,Logística
29,2022-07-03,84,False,Logística
30,2022-07-10,85,False,Logística
31,2022-07-17,86,False,Logística
32,2022-07-24,84,False,Logística
33,2022-07-31,91,False,Logística
34,2022-08-07,90,False,Logística
35,2022-08-14,88,False,Logística
36,2022-08-21,91,False,Logística
37,2022-08-28,93,False,Logística
38,2022-09-04,71,False,Logística
39,2022-09-11,86,False,Logística
40,2022-09-18,86,False,Logística
41,2022-09-25,82,False,Logística
42,2022-10-02,74,False,Logística
43,2022-10-09,71,False,Logística
44,2022-10-16,82,False,Logística
45,2022-10-23,92,False,Logística
46,2022-10-30,76,False,Logística
47,2022-11-06,86,False,Logística
48,2022-11-13,81,False,Logística
49,2022-11-20,81,False,Logística
50,2022-11-27,79,False,Logística
0,2021-12-12,72,False,Marketing
1,2021-12-19,57,False,Marketing
2,2021-12-26,54,False,Marketing
3,2022-01-02,82,False,Marketing
4,2022-01-09,87,False,Marketing
5,2022-01-16,79,False,Marketing
6,2022-01-23,80,False,Marketing
7,2022-01-30,85,False,Marketing
8,2022-02-06,81,False,Marketing
9,2022-02-13,98,False,Marketing
10,2022-02-20,88,False,Marketing
11,2022-02-27,78,False,Marketing
12,2022-03-06,95,False,Marketing
13,2022-03-13,95,False,Marketing
14,2022-03-20,100,False,Marketing
15,2022-03-27,97,False,Marketing
16,2022-04-03,96,False,Marketing
17,2022-04-10,80,False,Marketing
18,2022-04-17,86,False,Marketing
19,2022-04-24,91,False,Marketing
20,2022-05-01,98,False,Marketing
21,2022-05-08,89,False,Marketing
22,2022-05-15,80,False,Marketing
23,2022-05-22,78,False,Marketing
24,2022-05-29,82,False,Marketing
25,2022-06-05,79,False,Marketing
26,2022-06-12,72,False,Marketing
27,2022-06-19,81,False,Marketing
28,2022-06-26,74,False,Marketing
29,2022-07-03,71,False,Marketing
30,2022-07-10,71,False,Marketing
31,2022-07-17,65,False,Marketing
32,2022-07-24,75,False,Marketing
33,2022-07-31,69,False,Marketing
34,2022-08-07,67,False,Marketing
35,2022-08-14,72,False,Marketing
36,2022-08-21,74,False,Marketing
37,2022-08-28,80,False,Marketing
38,2022-09-04,60,False,Marketing
39,2022-09-11,70,False,Marketing
40,2022-09-18,72,False,Marketing
41,2022-09-25,71,False,Marketing
42,2022-10-02,63,False,Marketing
43,2022-10-09,68,False,Marketing
44,2022-10-16,72,False,Marketing
45,2022-10-23,73,False,Marketing
46,2022-10-30,64,False,Marketing
47,2022-11-06,66,False,Marketing
48,2022-11-13,71,False,Marketing
49,2022-11-20,67,False,Marketing
50,2022-11-27,69,False,Marketing
0,2021-12-12,55,False,Implementação
1,2021-12-19,26,False,Implementação
2,2021-12-26,15,False,Implementação
3,2022-01-02,24,False,Implementação
4,2022-01-09,27,False,Implementação
5,2022-01-16,30,False,Implementação
6,2022-01-23,29,False,Implementação
7,2022-01-30,41,False,Implementação
8,2022-02-06,36,False,Implementação
9,2022-02-13,53,False,Implementação
10,2022-02-20,52,False,Implementação
11,2022-02-27,48,False,Implementação
12,2022-03-06,64,False,Implementação
13,2022-03-13,74,False,Implementação
14,2022-03-20,80,False,Implementação
15,2022-03-27,80,False,Implementação
16,2022-04-03,92,False,Implementação
17,2022-04-10,72,False,Implementação
18,2022-04-17,82,False,Implementação
19,2022-04-24,93,False,Implementação
20,2022-05-01,90,False,Implementação
21,2022-05-08,79,False,Implementação
22,2022-05-15,72,False,Implementação
23,2022-05-22,89,False,Implementação
24,2022-05-29,96,False,Implementação
25,2022-06-05,90,False,Implementação
26,2022-06-12,76,False,Implementação
27,2022-06-19,80,False,Implementação
28,2022-06-26,69,False,Implementação
29,2022-07-03,48,False,Implementação
30,2022-07-10,43,False,Implementação
31,2022-07-17,46,False,Implementação
32,2022-07-24,52,False,Implementação
33,2022-07-31,57,False,Implementação
34,2022-08-07,54,False,Implementação
35,2022-08-14,63,False,Implementação
36,2022-08-21,69,False,Implementação
37,2022-08-28,92,False,Implementação
38,2022-09-04,55,False,Implementação
39,2022-09-11,70,False,Implementação
40,2022-09-18,79,False,Implementação
41,2022-09-25,78,False,Implementação
42,2022-10-02,58,False,Implementação
43,2022-10-09,50,False,Implementação
44,2022-10-16,70,False,Implementação
45,2022-10-23,77,False,Implementação
46,2022-10-30,69,False,Implementação
47,2022-11-06,100,False,Implementação
48,2022-11-13,89,False,Implementação
49,2022-11-20,83,False,Implementação
50,2022-11-27,77,False,Implementação
0,2021-12-12,52,False,ETL
1,2021-12-19,44,False,ETL
2,2021-12-26,23,False,ETL
3,2022-01-02,44,False,ETL
4,2022-01-09,72,False,ETL
5,2022-01-16,70,False,ETL
6,2022-01-23,64,False,ETL
7,2022-01-30,46,False,ETL
8,2022-02-06,54,False,ETL
9,2022-02-13,65,False,ETL
10,2022-02-20,81,False,ETL
11,2022-02-27,72,False,ETL
12,2022-03-06,72,False,ETL
13,2022-03-13,61,False,ETL
14,2022-03-20,85,False,ETL
15,2022-03-27,69,False,ETL
16,2022-04-03,70,False,ETL
17,2022-04-10,61,False,ETL
18,2022-04-17,54,False,ETL
19,2022-04-24,74,False,ETL
20,2022-05-01,66,False,ETL
21,2022-05-08,72,False,ETL
22,2022-05-15,48,False,ETL
23,2022-05-22,67,False,ETL
24,2022-05-29,67,False,ETL
25,2022-06-05,64,False,ETL
26,2022-06-12,60,False,ETL
27,2022-06-19,67,False,ETL
28,2022-06-26,68,False,ETL
29,2022-07-03,64,False,ETL
30,2022-07-10,68,False,ETL
31,2022-07-17,68,False,ETL
32,2022-07-24,62,False,ETL
33,2022-07-31,50,False,ETL
34,2022-08-07,95,False,ETL
35,2022-08-14,58,False,ETL
36,2022-08-21,89,False,ETL
37,2022-08-28,63,False,ETL
38,2022-09-04,58,False,ETL
39,2022-09-11,66,False,ETL
40,2022-09-18,45,False,ETL
41,2022-09-25,56,False,ETL
42,2022-10-02,63,False,ETL
43,2022-10-09,42,False,ETL
44,2022-10-16,70,False,ETL
45,2022-10-23,88,False,ETL
46,2022-10-30,52,False,ETL
47,2022-11-06,58,False,ETL
48,2022-11-13,92,False,ETL
49,2022-11-20,100,False,ETL
50,2022-11-27,68,False,ETL
0,2021-12-12,68,False,Visão
1,2021-12-19,50,False,Visão
2,2021-12-26,49,False,Visão
3,2022-01-02,63,False,Visão
4,2022-01-09,61,False,Visão
5,2022-01-16,57,False,Visão
6,2022-01-23,61,False,Visão
7,2022-01-30,66,False,Visão
8,2022-02-06,69,False,Visão
9,2022-02-13,80,False,Visão
10,2022-02-20,80,False,Visão
11,2022-02-27,75,False,Visão
12,2022-03-06,79,False,Visão
13,2022-03-13,90,False,Visão
14,2022-03-20,88,False,Visão
15,2022-03-27,87,False,Visão
16,2022-04-03,91,False,Visão
17,2022-04-10,89,False,Visão
18,2022-04-17,86,False,Visão
19,2022-04-24,89,False,Visão
20,2022-05-01,87,False,Visão
21,2022-05-08,90,False,Visão
22,2022-05-15,100,False,Visão
23,2022-05-22,96,False,Visão
24,2022-05-29,92,False,Visão
25,2022-06-05,88,False,Visão
26,2022-06-12,80,False,Visão
27,2022-06-19,87,False,Visão
28,2022-06-26,73,False,Visão
29,2022-07-03,76,False,Visão
30,2022-07-10,73,False,Visão
31,2022-07-17,69,False,Visão
32,2022-07-24,74,False,Visão
33,2022-07-31,75,False,Visão
34,2022-08-07,77,False,Visão
35,2022-08-14,89,False,Visão
36,2022-08-21,78,False,Visão
37,2022-08-28,90,False,Visão
38,2022-09-04,77,False,Visão
39,2022-09-11,87,False,Visão
40,2022-09-18,84,False,Visão
41,2022-09-25,86,False,Visão
42,2022-10-02,75,False,Visão
43,2022-10-09,79,False,Visão
44,2022-10-16,83,False,Visão
45,2022-10-23,88,False,Visão
46,2022-10-30,74,False,Visão
47,2022-11-06,85,False,Visão
48,2022-11-13,79,False,Visão
49,2022-11-20,76,False,Visão
50,2022-11-27,72,False,Visão
0,2021-12-12,13,False,Inteligência Artificial
1,2021-12-19,16,False,Inteligência Artificial
2,2021-12-26,15,False,Inteligência Artificial
3,2022-01-02,19,False,Inteligência Artificial
4,2022-01-09,22,False,Inteligência Artificial
5,2022-01-16,14,False,Inteligência Artificial
6,2022-01-23,16,False,Inteligência Artificial
7,2022-01-30,17,False,Inteligência Artificial
8,2022-02-06,23,False,Inteligência Artificial
9,2022-02-13,25,False,Inteligência Artificial
10,2022-02-20,23,False,Inteligência Artificial
11,2022-02-27,19,False,Inteligência Artificial
12,2022-03-06,25,False,Inteligência Artificial
13,2022-03-13,27,False,Inteligência Artificial
14,2022-03-20,27,False,Inteligência Artificial
15,2022-03-27,29,False,Inteligência Artificial
16,2022-04-03,27,False,Inteligência Artificial
17,2022-04-10,24,False,Inteligência Artificial
18,2022-04-17,28,False,Inteligência Artificial
19,2022-04-24,29,False,Inteligência Artificial
20,2022-05-01,33,False,Inteligência Artificial
21,2022-05-08,32,False,Inteligência Artificial
22,2022-05-15,28,False,Inteligência Artificial
23,2022-05-22,30,False,Inteligência Artificial
24,2022-05-29,35,False,Inteligência Artificial
25,2022-06-05,31,False,Inteligência Artificial
26,2022-06-12,33,False,Inteligência Artificial
27,2022-06-19,38,False,Inteligência Artificial
28,2022-06-26,26,False,Inteligência Artificial
29,2022-07-03,20,False,Inteligência Artificial
30,2022-07-10,20,False,Inteligência Artificial
31,2022-07-17,20,False,Inteligência Artificial
32,2022-07-24,19,False,Inteligência Artificial
33,2022-07-31,22,False,Inteligência Artificial
34,2022-08-07,27,False,Inteligência Artificial
35,2022-08-14,40,False,Inteligência Artificial
36,2022-08-21,34,False,Inteligência Artificial
37,2022-08-28,31,False,Inteligência Artificial
38,2022-09-04,31,False,Inteligência Artificial
39,2022-09-11,27,False,Inteligência Artificial
40,2022-09-18,32,False,Inteligência Artificial
41,2022-09-25,27,False,Inteligência Artificial
42,2022-10-02,23,False,Inteligência Artificial
43,2022-10-09,25,False,Inteligência Artificial
44,2022-10-16,31,False,Inteligência Artificial
45,2022-10-23,27,False,Inteligência Artificial
46,2022-10-30,26,False,Inteligência Artificial
47,2022-11-06,28,False,Inteligência Artificial
48,2022-11-13,28,False,Inteligência Artificial
49,2022-11-20,30,False,Inteligência Artificial
50,2022-11-27,100,False,Inteligência Artificial
0,2021-12-12,0,False,Inteligência de Negócio
1,2021-12-19,23,False,Inteligência de Negócio
2,2021-12-26,100,False,Inteligência de Negócio
3,2022-01-02,0,False,Inteligência de Negócio
4,2022-01-09,28,False,Inteligência de Negócio
5,2022-01-16,0,False,Inteligência de Negócio
6,2022-01-23,0,False,Inteligência de Negócio
7,2022-01-30,0,False,Inteligência de Negócio
8,2022-02-06,0,False,Inteligência de Negócio
9,2022-02-13,63,False,Inteligência de Negócio
10,2022-02-20,54,False,Inteligência de Negócio
11,2022-02-27,0,False,Inteligência de Negócio
12,2022-03-06,16,False,Inteligência de Negócio
13,2022-03-13,0,False,Inteligência de Negócio
14,2022-03-20,19,False,Inteligência de Negócio
15,2022-03-27,15,False,Inteligência de Negócio
16,2022-04-03,0,False,Inteligência de Negócio
17,2022-04-10,13,False,Inteligência de Negócio
18,2022-04-17,18,False,Inteligência de Negócio
19,2022-04-24,0,False,Inteligência de Negócio
20,2022-05-01,12,False,Inteligência de Negócio
21,2022-05-08,25,False,Inteligência de Negócio
22,2022-05-15,0,False,Inteligência de Negócio
23,2022-05-22,20,False,Inteligência de Negócio
24,2022-05-29,83,False,Inteligência de Negócio
25,2022-06-05,0,False,Inteligência de Negócio
26,2022-06-12,0,False,Inteligência de Negócio
27,2022-06-19,0,False,Inteligência de Negócio
28,2022-06-26,16,False,Inteligência de Negócio
29,2022-07-03,0,False,Inteligência de Negócio
30,2022-07-10,0,False,Inteligência de Negócio
31,2022-07-17,0,False,Inteligência de Negócio
32,2022-07-24,0,False,Inteligência de Negócio
33,2022-07-31,0,False,Inteligência de Negócio
34,2022-08-07,47,False,Inteligência de Negócio
35,2022-08-14,0,False,Inteligência de Negócio
36,2022-08-21,0,False,Inteligência de Negócio
37,2022-08-28,0,False,Inteligência de Negócio
38,2022-09-04,28,False,Inteligência de Negócio
39,2022-09-11,0,False,Inteligência de Negócio
40,2022-09-18,15,False,Inteligência de Negócio
41,2022-09-25,24,False,Inteligência de Negócio
42,2022-10-02,0,False,Inteligência de Negócio
43,2022-10-09,0,False,Inteligência de Negócio
44,2022-10-16,0,False,Inteligência de Negócio
45,2022-10-23,34,False,Inteligência de Negócio
46,2022-10-30,0,False,Inteligência de Negócio
47,2022-11-06,0,False,Inteligência de Negócio
48,2022-11-13,0,False,Inteligência de Negócio
49,2022-11-20,22,False,Inteligência de Negócio
50,2022-11-27,0,False,Inteligência de Negócio
0,2021-12-12,76,False,TI
1,2021-12-19,72,False,TI
2,2021-12-26,78,False,TI
3,2022-01-02,95,False,TI
4,2022-01-09,85,False,TI
5,2022-01-16,82,False,TI
6,2022-01-23,82,False,TI
7,2022-01-30,88,False,TI
8,2022-02-06,86,False,TI
9,2022-02-13,98,False,TI
10,2022-02-20,94,False,TI
11,2022-02-27,96,False,TI
12,2022-03-06,90,False,TI
13,2022-03-13,96,False,TI
14,2022-03-20,95,False,TI
15,2022-03-27,98,False,TI
16,2022-04-03,97,False,TI
17,2022-04-10,92,False,TI
18,2022-04-17,91,False,TI
19,2022-04-24,95,False,TI
20,2022-05-01,89,False,TI
21,2022-05-08,94,False,TI
22,2022-05-15,80,False,TI
23,2022-05-22,86,False,TI
24,2022-05-29,84,False,TI
25,2022-06-05,85,False,TI
26,2022-06-12,84,False,TI
27,2022-06-19,89,False,TI
28,2022-06-26,88,False,TI
29,2022-07-03,85,False,TI
30,2022-07-10,88,False,TI
31,2022-07-17,88,False,TI
32,2022-07-24,88,False,TI
33,2022-07-31,92,False,TI
34,2022-08-07,92,False,TI
35,2022-08-14,86,False,TI
36,2022-08-21,91,False,TI
37,2022-08-28,81,False,TI
38,2022-09-04,79,False,TI
39,2022-09-11,81,False,TI
40,2022-09-18,84,False,TI
41,2022-09-25,86,False,TI
42,2022-10-02,69,False,TI
43,2022-10-09,83,False,TI
44,2022-10-16,100,False,TI
45,2022-10-23,82,False,TI
46,2022-10-30,73,False,TI
47,2022-11-06,78,False,TI
48,2022-11-13,85,False,TI
49,2022-11-20,78,False,TI
50,2022-11-27,73,False,TI
0,2021-12-12,36,False,Coleta de Dados
1,2021-12-19,18,False,Coleta de Dados
2,2021-12-26,3,False,Coleta de Dados
3,2022-01-02,13,False,Coleta de Dados
4,2022-01-09,13,False,Coleta de Dados
5,2022-01-16,26,False,Coleta de Dados
6,2022-01-23,20,False,Coleta de Dados
7,2022-01-30,21,False,Coleta de Dados
8,2022-02-06,31,False,Coleta de Dados
9,2022-02-13,36,False,Coleta de Dados
10,2022-02-20,49,False,Coleta de Dados
11,2022-02-27,34,False,Coleta de Dados
12,2022-03-06,57,False,Coleta de Dados
13,2022-03-13,59,False,Coleta de Dados
14,2022-03-20,73,False,Coleta de Dados
15,2022-03-27,72,False,Coleta de Dados
16,2022-04-03,82,False,Coleta de Dados
17,2022-04-10,67,False,Coleta de Dados
18,2022-04-17,68,False,Coleta de Dados
19,2022-04-24,66,False,Coleta de Dados
20,2022-05-01,82,False,Coleta de Dados
21,2022-05-08,44,False,Coleta de Dados
22,2022-05-15,57,False,Coleta de Dados
23,2022-05-22,61,False,Coleta de Dados
24,2022-05-29,67,False,Coleta de Dados
25,2022-06-05,82,False,Coleta de Dados
26,2022-06-12,56,False,Coleta de Dados
27,2022-06-19,52,False,Coleta de Dados
28,2022-06-26,40,False,Coleta de Dados
29,2022-07-03,37,False,Coleta de Dados
30,2022-07-10,32,False,Coleta de Dados
31,2022-07-17,26,False,Coleta de Dados
32,2022-07-24,27,False,Coleta de Dados
33,2022-07-31,33,False,Coleta de Dados
34,2022-08-07,40,False,Coleta de Dados
35,2022-08-14,64,False,Coleta de Dados
36,2022-08-21,74,False,Coleta de Dados
37,2022-08-28,76,False,Coleta de Dados
38,2022-09-04,69,False,Coleta de Dados
39,2022-09-11,57,False,Coleta de Dados
40,2022-09-18,64,False,Coleta de Dados
41,2022-09-25,94,False,Coleta de Dados
42,2022-10-02,57,False,Coleta de Dados
43,2022-10-09,42,False,Coleta de Dados
44,2022-10-16,60,False,Coleta de Dados
45,2022-10-23,74,False,Coleta de Dados
46,2022-10-30,72,False,Coleta de Dados
47,2022-11-06,100,False,Coleta de Dados
48,2022-11-13,100,False,Coleta de Dados
49,2022-11-20,74,False,Coleta de Dados
50,2022-11-27,63,False,Coleta de Dados
0,2021-12-12,36,False,Fluxos
1,2021-12-19,13,False,Fluxos
2,2021-12-26,14,False,Fluxos
3,2022-01-02,16,False,Fluxos
4,2022-01-09,14,False,Fluxos
5,2022-01-16,12,False,Fluxos
6,2022-01-23,26,False,Fluxos
7,2022-01-30,20,False,Fluxos
8,2022-02-06,28,False,Fluxos
9,2022-02-13,46,False,Fluxos
10,2022-02-20,49,False,Fluxos
11,2022-02-27,34,False,Fluxos
12,2022-03-06,59,False,Fluxos
13,2022-03-13,76,False,Fluxos
14,2022-03-20,79,False,Fluxos
15,2022-03-27,100,False,Fluxos
16,2022-04-03,96,False,Fluxos
17,2022-04-10,56,False,Fluxos
18,2022-04-17,64,False,Fluxos
19,2022-04-24,91,False,Fluxos
20,2022-05-01,83,False,Fluxos
21,2022-05-08,83,False,Fluxos
22,2022-05-15,78,False,Fluxos
23,2022-05-22,73,False,Fluxos
24,2022-05-29,78,False,Fluxos
25,2022-06-05,84,False,Fluxos
26,2022-06-12,63,False,Fluxos
27,2022-06-19,70,False,Fluxos
28,2022-06-26,54,False,Fluxos
29,2022-07-03,41,False,Fluxos
30,2022-07-10,31,False,Fluxos
31,2022-07-17,25,False,Fluxos
32,2022-07-24,34,False,Fluxos
33,2022-07-31,46,False,Fluxos
34,2022-08-07,50,False,Fluxos
35,2022-08-14,58,False,Fluxos
36,2022-08-21,69,False,Fluxos
37,2022-08-28,62,False,Fluxos
38,2022-09-04,50,False,Fluxos
39,2022-09-11,63,False,Fluxos
40,2022-09-18,69,False,Fluxos
41,2022-09-25,68,False,Fluxos
42,2022-10-02,39,False,Fluxos
43,2022-10-09,37,False,Fluxos
44,2022-10-16,56,False,Fluxos
45,2022-10-23,55,False,Fluxos
46,2022-10-30,51,False,Fluxos
47,2022-11-06,68,False,Fluxos
48,2022-11-13,63,False,Fluxos
49,2022-11-20,69,False,Fluxos
50,2022-11-27,55,False,Fluxos
